"Year","MonthStart","Gear","Fleet","EffortUnits","QualityCode","Source","Region","Ocean","FAO_AREA_CODE","effort"
1984,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",18333.3333333333
1985,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",22000
1985,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",12600
1985,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",9666.66666666667
1985,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",32500
1985,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",20666.6666666667
1985,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",15333.3333333333
1985,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",25666.6666666667
1985,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",23333.3333333333
1985,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",11000
1985,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",18500
1985,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",35500
1985,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",65000
1995,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",5656.66666666667
1995,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2633.33333333333
1995,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2203.33333333333
1996,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2882.5
1996,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2007.14285714286
1996,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3238.75
1996,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2690
1996,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3461.42857142857
1996,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2311
1996,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1862.5
1996,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2366.66666666667
1996,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2058.57142857143
1996,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2123.88888888889
1996,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3554.54545454545
1996,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2576.66666666667
1997,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2918.75
1997,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2463
1997,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3412.5
1997,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2019.23076923077
1997,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",6417.5
1997,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3178
1997,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1623.63636363636
1997,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1730
1997,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2133.33333333333
1997,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2290
1997,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1737.5
1997,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2125
1998,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2312.5
1998,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1700
1998,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1650
1998,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2818.75
1998,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2183.33333333333
1998,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2190
1998,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1745.45454545455
1998,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1436.84210526316
1998,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",979.090909090909
1998,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1645.66666666667
1998,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1848.82352941176
1998,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3442.8
1999,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2114
1999,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1507.35714285714
1999,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1744
1999,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2075
1999,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3223.07692307692
1999,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2941.25
1999,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1926.84210526316
1999,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2614.66666666667
1999,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2340.625
1999,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2211.42857142857
1999,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1215.27777777778
1999,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",960
2001,1,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1046.66666666667
2001,2,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2235.71428571429
2001,3,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1950.71428571429
2001,4,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1994.4
2001,5,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2456.36363636364
2001,6,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2268.75
2001,7,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",3077.25
2001,8,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2418.4375
2001,9,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2129.0625
2001,10,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2335
2001,11,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1581.6
2001,12,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1559.08333333333
2002,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2042.57142857143
2002,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2420.81818181818
2002,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1388.52941176471
2002,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1739
2002,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",4080.2
2002,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2295.90909090909
2002,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1068.26666666667
2002,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",600
2002,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1333.33333333333
2002,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1515.69230769231
2002,11,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1128.8
2002,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",808.25
2003,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1510
2003,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1234.28571428571
2003,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1650
2003,4,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",972.5
2003,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2172
2003,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2220
2003,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1793.33333333333
2003,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1293.33333333333
2003,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2253.33333333333
2003,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",1220
2004,1,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",8550
2004,2,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",7140
2004,3,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3685
2004,5,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",7047.5
2004,6,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",4525
2004,7,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3110
2004,8,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",11195
2004,9,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",3880
2004,10,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",2100
2004,12,"ELL","SYC","HOOKS",3,"LO","Indian Ocean, Western","Indian","51",10940
2005,2,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",988.1025
2005,3,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1101.015
2005,4,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2332.81583333333
2005,5,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",3537.95571428571
2005,6,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",6401.76
2005,7,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1593.87818181818
2005,8,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",453.95
2005,9,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",564.92
2005,10,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2310.79266666667
2005,11,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1928.61363636364
2005,12,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2123.49375
2006,1,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1167.1275
2006,2,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1492.22181818182
2006,3,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1448.32928571429
2006,4,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1964.06888888889
2006,5,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2800.3575
2006,6,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1921.15545454545
2006,7,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1360.40333333333
2006,9,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1831.566
2006,10,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2185.65142857143
2006,11,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2700.89888888889
2006,12,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1915.46714285714
2007,1,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",10190
2007,2,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",7165.33333333333
2007,3,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",2595
2007,4,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",3190
2007,5,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",3585
2007,6,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",5660
2007,7,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",3456
2007,8,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1145
2007,9,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1160
2007,10,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1727
2007,11,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",1442.30769230769
2007,12,"ELL","SYC","HOOKS",0,"LO","Indian Ocean, Western","Indian","51",970.8
2008,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1636.09384615385
2008,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1977.96473684211
2008,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1900.57416666667
2008,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2665.82166666667
2008,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2215.81466666667
2008,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2607.57666666667
2008,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",930.123333333333
2008,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1897.88416666667
2008,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1527.88772727273
2008,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1406.79125
2008,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2461.51666666667
2008,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2096.815
2009,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4934.56428571429
2009,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2510.66928571429
2009,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4567.60444444444
2009,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3301.10933333333
2009,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5086.88
2009,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3755.923125
2009,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2257.92133333333
2009,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1832.35636363636
2009,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1801.25571428571
2009,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2455.84125
2009,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2593.49428571429
2009,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2460.78095238095
2010,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3763.56666666667
2010,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2687.61352941176
2010,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1999.77736842105
2010,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2620.29857142857
2010,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2802.30647058824
2010,5,"ELL","SYC","HOOKS",2,"LO",NA,NA,NA,703.53
2010,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5002.90555555556
2010,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3698.21571428571
2010,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3137.18285714286
2010,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2433.05083333333
2010,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5158.12777777778
2010,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5023.227
2010,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4116.925
2011,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2812
2011,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2536.90909090909
2011,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2630
2011,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3168.18181818182
2011,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4458
2011,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3200
2011,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2731.07692307692
2011,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1581
2011,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2705.55555555556
2011,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3956.25
2011,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1900
2011,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1675
2012,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5142
2012,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1844
2012,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4982.85714285714
2012,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",6966
2012,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5573.125
2012,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2624.28571428571
2012,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1916.15384615385
2012,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1113.33333333333
2012,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1282.5
2012,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1814.16666666667
2012,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2077.11764705882
2012,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2973.75
2013,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2748.57142857143
2013,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4037.77777777778
2013,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1921.05263157895
2013,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3305.71428571429
2013,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",9242
2013,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3143.33333333333
2013,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1614.16666666667
2013,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1350
2013,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1910
2013,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2335.33333333333
2013,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5247.77777777778
2013,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2042
2014,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1061.46153846154
2014,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1298.46153846154
2014,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1116.4
2014,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",821
2014,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4732.85714285714
2014,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2000.69230769231
2014,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1218.8
2014,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1231.22222222222
2015,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1150.61714285714
2015,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2860.648
2015,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1955.91285714286
2015,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2425.14909090909
2015,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2323.68916666667
2015,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1009.65
2015,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",765.951818181818
2015,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1276.93461538462
2015,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",1059.86866666667
2015,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2140.31538461538
2015,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2162.7875
2016,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5760.1
2016,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3578.6
2016,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",3844.33333333333
2016,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5525.57894736842
2016,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2777.57894736842
2016,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4013.04
2016,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",2446.55555555556
2016,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5289.78571428571
2016,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",10245
2016,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",9193.31578947369
2016,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",9373.5
2016,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",9278.16666666667
2017,1,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",6547.79310344828
2017,2,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",7122.31034482759
2017,3,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",7142.46875
2017,4,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",7400.68181818182
2017,5,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",8694.4
2017,6,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",7030.56
2017,7,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",8341.47619047619
2017,8,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",4729.58823529412
2017,9,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",6660.86956521739
2017,10,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",9787.66666666667
2017,11,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",5298
2017,12,"ELL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",7893.88888888889
2000,1,"LL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",8034
2000,2,"LL","SYC","HOOKS",2,"LO","Indian Ocean, Western","Indian","51",9609.30769230769
