"GLOBAL","YEAR","SPECIES","QUANTITY"
"GLOBAL",1950-01-01,"MKV",0
"GLOBAL",1950-01-01,"MLS",1
"GLOBAL",1950-01-01,"MMH",0
"GLOBAL",1950-01-01,"MNL",0
"GLOBAL",1950-01-01,"MNZ",2600
"GLOBAL",1950-01-01,"MOA",1000
"GLOBAL",1950-01-01,"MOF",3700
"GLOBAL",1950-01-01,"MOJ",242
"GLOBAL",1950-01-01,"MOL",83120
"GLOBAL",1950-01-01,"MON",3400
"GLOBAL",1950-01-01,"MOO",400
"GLOBAL",1950-01-01,"MOR",0
"GLOBAL",1950-01-01,"MOW",1000
"GLOBAL",1950-01-01,"MOX",0
"GLOBAL",1950-01-01,"MPN",0
"GLOBAL",1950-01-01,"MRB",0
"GLOBAL",1950-01-01,"MSC",7400
"GLOBAL",1950-01-01,"MSF",0
"GLOBAL",1950-01-01,"MSH",1900
"GLOBAL",1950-01-01,"MSK",0
"GLOBAL",1950-01-01,"MSM",11000
"GLOBAL",1950-01-01,"MSP",0
"GLOBAL",1950-01-01,"MSR",3600
"GLOBAL",1950-01-01,"MSV",42000
"GLOBAL",1950-01-01,"MSX",0
"GLOBAL",1950-01-01,"MTL",300
"GLOBAL",1950-01-01,"MTS",1000
"GLOBAL",1950-01-01,"MUB",1000
"GLOBAL",1950-01-01,"MUD",100
"GLOBAL",1950-01-01,"MUE",0
"GLOBAL",1950-01-01,"MUF",18100
"GLOBAL",1950-01-01,"MUI",0
"GLOBAL",1950-01-01,"MUK",1400
"GLOBAL",1950-01-01,"MUL",40987
"GLOBAL",1950-01-01,"MUM",300
"GLOBAL",1950-01-01,"MUR",1000
"GLOBAL",1950-01-01,"MUS",27207
"GLOBAL",1950-01-01,"MUX",11900
"GLOBAL",1950-01-01,"MVA",0
"GLOBAL",1950-01-01,"MVJ",0
"GLOBAL",1950-01-01,"MVO",0
"GLOBAL",1950-01-01,"MWC",0
"GLOBAL",1950-01-01,"MWP",0
"GLOBAL",1950-01-01,"MYC",3490
"GLOBAL",1950-01-01,"MYG",0
"GLOBAL",1950-01-01,"MYL",0
"GLOBAL",1950-01-01,"MYS",314
"GLOBAL",1950-01-01,"MYZ",0
"GLOBAL",1950-01-01,"MZZ",1141978
"GLOBAL",1950-01-01,"NAS",200
"GLOBAL",1950-01-01,"NAU",0
"GLOBAL",1950-01-01,"NCG",1600
"GLOBAL",1950-01-01,"NEB",1700
"GLOBAL",1950-01-01,"NEC",200
"GLOBAL",1950-01-01,"NED",0
"GLOBAL",1950-01-01,"NEM",0
"GLOBAL",1950-01-01,"NEP",9300
"GLOBAL",1950-01-01,"NFA",0
"GLOBAL",1950-01-01,"NGB",0
"GLOBAL",1950-01-01,"NHA",0
"GLOBAL",1950-01-01,"NIP",13200
"GLOBAL",1950-01-01,"NKR",0
"GLOBAL",1950-01-01,"NLD",0
"GLOBAL",1950-01-01,"NNZ",0
"GLOBAL",1950-01-01,"NOT",0
"GLOBAL",1950-01-01,"NOX",0
"GLOBAL",1950-01-01,"NPA",2213
"GLOBAL",1950-01-01,"NPH",1900
"GLOBAL",1950-01-01,"NSL",0
"GLOBAL",1950-01-01,"NTC",0
"GLOBAL",1950-01-01,"NTW",0
"GLOBAL",1950-01-01,"NZA",0
"GLOBAL",1950-01-01,"OAL",0
"GLOBAL",1950-01-01,"OCC",3700
"GLOBAL",1950-01-01,"OCH",870
"GLOBAL",1950-01-01,"OCS",0
"GLOBAL",1950-01-01,"OCT",32144
"GLOBAL",1950-01-01,"ODN",4120
"GLOBAL",1950-01-01,"ODR",800
"GLOBAL",1950-01-01,"OFJ",0
"GLOBAL",1950-01-01,"OFN",0
"GLOBAL",1950-01-01,"OIJ",0
"GLOBAL",1950-01-01,"OIL",0
"GLOBAL",1950-01-01,"ONV",0
"GLOBAL",1950-01-01,"OPP",30224
"GLOBAL",1950-01-01,"OPT",0
"GLOBAL",1950-01-01,"OQM",0
"GLOBAL",1950-01-01,"ORC",0
"GLOBAL",1950-01-01,"ORD",0
"GLOBAL",1950-01-01,"ORY",0
"GLOBAL",1950-01-01,"OSH",500
"GLOBAL",1950-01-01,"OWX",0
"GLOBAL",1950-01-01,"OXN",0
"GLOBAL",1950-01-01,"OYA",282355
"GLOBAL",1950-01-01,"OYC",100
"GLOBAL",1950-01-01,"OYF",2500
"GLOBAL",1950-01-01,"OYG",1455
"GLOBAL",1950-01-01,"PAC",4500
"GLOBAL",1950-01-01,"PAM",436
"GLOBAL",1950-01-01,"PAN",0
"GLOBAL",1950-01-01,"PAR",3400
"GLOBAL",1950-01-01,"PAS",50000
"GLOBAL",1950-01-01,"PAT",0
"GLOBAL",1950-01-01,"PAX",4600
"GLOBAL",1950-01-01,"PBA",3600
"GLOBAL",1950-01-01,"PBF",1452
"GLOBAL",1950-01-01,"PCA",3963
"GLOBAL",1950-01-01,"PCB",300
"GLOBAL",1950-01-01,"PCL",0
"GLOBAL",1950-01-01,"PCO",45715
"GLOBAL",1950-01-01,"PCR",5000
"GLOBAL",1950-01-01,"PCX",44200
"GLOBAL",1950-01-01,"PDA",0
"GLOBAL",1950-01-01,"PDR",200
"GLOBAL",1950-01-01,"PEE",1400
"GLOBAL",1950-01-01,"PEL",24300
"GLOBAL",1950-01-01,"PEN",88800
"GLOBAL",1950-01-01,"PER",1404
"GLOBAL",1950-01-01,"PEW",1179
"GLOBAL",1950-01-01,"PEX",700
"GLOBAL",1950-01-01,"PGA",2800
"GLOBAL",1950-01-01,"PHA",33100
"GLOBAL",1950-01-01,"PHR",2127
"GLOBAL",1950-01-01,"PIA",163000
"GLOBAL",1950-01-01,"PIC",10000
"GLOBAL",1950-01-01,"PIG",146
"GLOBAL",1950-01-01,"PIL",358800
"GLOBAL",1950-01-01,"PIN",100600
"GLOBAL",1950-01-01,"PIW",432
"GLOBAL",1950-01-01,"PJH",0
"GLOBAL",1950-01-01,"PJM",60444
"GLOBAL",1950-01-01,"PJR",0
"GLOBAL",1950-01-01,"PKE",0
"GLOBAL",1950-01-01,"PKS",0
"GLOBAL",1950-01-01,"PLA",14782
"GLOBAL",1950-01-01,"PLE",100400
"GLOBAL",1950-01-01,"PLN",4500
"GLOBAL",1950-01-01,"PLZ",0
"GLOBAL",1950-01-01,"PNI",0
"GLOBAL",1950-01-01,"PNV",800
"GLOBAL",1950-01-01,"POA",5600
"GLOBAL",1950-01-01,"POB",800
"GLOBAL",1950-01-01,"POC",200
"GLOBAL",1950-01-01,"POD",0
"GLOBAL",1950-01-01,"POI",0
"GLOBAL",1950-01-01,"POK",201434
"GLOBAL",1950-01-01,"POL",8500
"GLOBAL",1950-01-01,"POM",383
"GLOBAL",1950-01-01,"PON",14900
"GLOBAL",1950-01-01,"POO",0
"GLOBAL",1950-01-01,"POP",0
"GLOBAL",1950-01-01,"POR",3200
"GLOBAL",1950-01-01,"POS",0
"GLOBAL",1950-01-01,"POX",0
"GLOBAL",1950-01-01,"POY",5000
"GLOBAL",1950-01-01,"PPF",100
"GLOBAL",1950-01-01,"PPO",83
"GLOBAL",1950-01-01,"PPX",41400
"GLOBAL",1950-01-01,"PPZ",5400
"GLOBAL",1950-01-01,"PQD",0
"GLOBAL",1950-01-01,"PRA",3849
"GLOBAL",1950-01-01,"PRC",131400
"GLOBAL",1950-01-01,"PRF",2000
"GLOBAL",1950-01-01,"PRP",0
"GLOBAL",1950-01-01,"PRR",0
"GLOBAL",1950-01-01,"PSK",0
"GLOBAL",1950-01-01,"PSM",500
"GLOBAL",1950-01-01,"PSS",0
"GLOBAL",1950-01-01,"PST",27323
"GLOBAL",1950-01-01,"PTG",11411
"GLOBAL",1950-01-01,"PUA",23
"GLOBAL",1950-01-01,"PUF",717
"GLOBAL",1950-01-01,"PUX",600
"GLOBAL",1950-01-01,"PWT",0
"GLOBAL",1950-01-01,"PXV",0
"GLOBAL",1950-01-01,"PZO",0
"GLOBAL",1950-01-01,"QAE",0
"GLOBAL",1950-01-01,"QPH",0
"GLOBAL",1950-01-01,"QSC",1000
"GLOBAL",1950-01-01,"QUB",0
"GLOBAL",1950-01-01,"QUE",500
"GLOBAL",1950-01-01,"RAB",4500
"GLOBAL",1950-01-01,"RAG",93200
"GLOBAL",1950-01-01,"RAJ",40473
"GLOBAL",1950-01-01,"RAP",333
"GLOBAL",1950-01-01,"RAS",100
"GLOBAL",1950-01-01,"RAT",0
"GLOBAL",1950-01-01,"RAX",53500
"GLOBAL",1950-01-01,"RAZ",300
"GLOBAL",1950-01-01,"RCW",0
"GLOBAL",1950-01-01,"RDM",1207
"GLOBAL",1950-01-01,"REB",0
"GLOBAL",1950-01-01,"REC",0
"GLOBAL",1950-01-01,"RED",272554
"GLOBAL",1950-01-01,"REG",0
"GLOBAL",1950-01-01,"REQ",0
"GLOBAL",1950-01-01,"RES",500
"GLOBAL",1950-01-01,"RFC",0
"GLOBAL",1950-01-01,"RGL",0
"GLOBAL",1950-01-01,"RHG",0
"GLOBAL",1950-01-01,"RHT",0
"GLOBAL",1950-01-01,"RIB",0
"GLOBAL",1950-01-01,"RJA",0
"GLOBAL",1950-01-01,"RJC",0
"GLOBAL",1950-01-01,"RJF",0
"GLOBAL",1950-01-01,"RJH",0
"GLOBAL",1950-01-01,"RJK",0
"GLOBAL",1950-01-01,"RJN",0
"GLOBAL",1950-01-01,"RJO",0
"GLOBAL",1950-01-01,"RJU",0
"GLOBAL",1950-01-01,"RJY",0
"GLOBAL",1950-01-01,"RLZ",0
"GLOBAL",1950-01-01,"RNG",0
"GLOBAL",1950-01-01,"RNW",0
"GLOBAL",1950-01-01,"ROB",600
"GLOBAL",1950-01-01,"ROJ",100
"GLOBAL",1950-01-01,"ROL",0
"GLOBAL",1950-01-01,"RPG",500
"GLOBAL",1950-01-01,"RPU",0
"GLOBAL",1950-01-01,"RPW",0
"GLOBAL",1950-01-01,"RQZ",0
"GLOBAL",1950-01-01,"RRH",60700
"GLOBAL",1950-01-01,"RRU",0
"GLOBAL",1950-01-01,"RSA",8700
"GLOBAL",1950-01-01,"RSC",0
"GLOBAL",1950-01-01,"RSK",6800
"GLOBAL",1950-01-01,"RSP",0
"GLOBAL",1950-01-01,"RTX",0
"GLOBAL",1950-01-01,"RUB",361
"GLOBAL",1950-01-01,"RUF",300
"GLOBAL",1950-01-01,"RUS",11000
"GLOBAL",1950-01-01,"SAA",37100
"GLOBAL",1950-01-01,"SAB",2710
"GLOBAL",1950-01-01,"SAC",88236
"GLOBAL",1950-01-01,"SAE",700
"GLOBAL",1950-01-01,"SAF",7700
"GLOBAL",1950-01-01,"SAG",2400
"GLOBAL",1950-01-01,"SAI",0
"GLOBAL",1950-01-01,"SAL",10800
"GLOBAL",1950-01-01,"SAM",1200
"GLOBAL",1950-01-01,"SAN",58
"GLOBAL",1950-01-01,"SAO",0
"GLOBAL",1950-01-01,"SAP",203500
"GLOBAL",1950-01-01,"SAU",400
"GLOBAL",1950-01-01,"SAV",0
"GLOBAL",1950-01-01,"SBA",400
"GLOBAL",1950-01-01,"SBF",0
"GLOBAL",1950-01-01,"SBG",0
"GLOBAL",1950-01-01,"SBK",938
"GLOBAL",1950-01-01,"SBL",0
"GLOBAL",1950-01-01,"SBP",1000
"GLOBAL",1950-01-01,"SBR",10400
"GLOBAL",1950-01-01,"SBS",0
"GLOBAL",1950-01-01,"SBX",48855
"GLOBAL",1950-01-01,"SCA",76203
"GLOBAL",1950-01-01,"SCB",5974
"GLOBAL",1950-01-01,"SCD",0
"GLOBAL",1950-01-01,"SCE",3500
"GLOBAL",1950-01-01,"SCK",0
"GLOBAL",1950-01-01,"SCL",0
"GLOBAL",1950-01-01,"SCO",15759
"GLOBAL",1950-01-01,"SCP",16070
"GLOBAL",1950-01-01,"SCR",1000
"GLOBAL",1950-01-01,"SCU",0
"GLOBAL",1950-01-01,"SCX",400
"GLOBAL",1950-01-01,"SDC",0
"GLOBAL",1950-01-01,"SDS",0
"GLOBAL",1950-01-01,"SDV",2100
"GLOBAL",1950-01-01,"SDX",4900
"GLOBAL",1950-01-01,"SEB",94
"GLOBAL",1950-01-01,"SEF",1692
"GLOBAL",1950-01-01,"SEH",537587
"GLOBAL",1950-01-01,"SEK",0
"GLOBAL",1950-01-01,"SEL",1000
"GLOBAL",1950-01-01,"SEN",72569
"GLOBAL",1950-01-01,"SEP",900
"GLOBAL",1950-01-01,"SER",28845
"GLOBAL",1950-01-01,"SEW",0
"GLOBAL",1950-01-01,"SEY",0
"GLOBAL",1950-01-01,"SEZ",69758
"GLOBAL",1950-01-01,"SFA",289
"GLOBAL",1950-01-01,"SFD",0
"GLOBAL",1950-01-01,"SFS",2800
"GLOBAL",1950-01-01,"SHA",6342
"GLOBAL",1950-01-01,"SHC",2300
"GLOBAL",1950-01-01,"SHG",128
"GLOBAL",1950-01-01,"SHH",273
"GLOBAL",1950-01-01,"SHO",0
"GLOBAL",1950-01-01,"SHR",0
"GLOBAL",1950-01-01,"SHW",0
"GLOBAL",1950-01-01,"SHZ",500
"GLOBAL",1950-01-01,"SIC",0
"GLOBAL",1950-01-01,"SIE",500
"GLOBAL",1950-01-01,"SIL",1800
"GLOBAL",1950-01-01,"SIP",1000
"GLOBAL",1950-01-01,"SIW",1284
"GLOBAL",1950-01-01,"SIX",55200
"GLOBAL",1950-01-01,"SIZ",0
"GLOBAL",1950-01-01,"SKH",7000
"GLOBAL",1950-01-01,"SKJ",164937
"GLOBAL",1950-01-01,"SKX",140547
"GLOBAL",1950-01-01,"SLC",3057
"GLOBAL",1950-01-01,"SLF",400
"GLOBAL",1950-01-01,"SLM",0
"GLOBAL",1950-01-01,"SLO",300
"GLOBAL",1950-01-01,"SLR",4091
"GLOBAL",1950-01-01,"SLT",0
"GLOBAL",1950-01-01,"SLV",523
"GLOBAL",1950-01-01,"SLX",1000
"GLOBAL",1950-01-01,"SMA",0
"GLOBAL",1950-01-01,"SMD",0
"GLOBAL",1950-01-01,"SME",1700
"GLOBAL",1950-01-01,"SMR",5913
"GLOBAL",1950-01-01,"SMX",4652
"GLOBAL",1950-01-01,"SNA",6600
"GLOBAL",1950-01-01,"SNC",2800
"GLOBAL",1950-01-01,"SNE",1100
"GLOBAL",1950-01-01,"SNK",25600
"GLOBAL",1950-01-01,"SNL",0
"GLOBAL",1950-01-01,"SNO",1000
"GLOBAL",1950-01-01,"SNR",3242
"GLOBAL",1950-01-01,"SNS",0
"GLOBAL",1950-01-01,"SNX",3906
"GLOBAL",1950-01-01,"SNY",257
"GLOBAL",1950-01-01,"SNZ",0
"GLOBAL",1950-01-01,"SOC",64100
"GLOBAL",1950-01-01,"SOE",0
"GLOBAL",1950-01-01,"SOL",25600
"GLOBAL",1950-01-01,"SOM",11800
"GLOBAL",1950-01-01,"SOP",400
"GLOBAL",1950-01-01,"SOS",0
"GLOBAL",1950-01-01,"SOW",1900
"GLOBAL",1950-01-01,"SOX",0
"GLOBAL",1950-01-01,"SPF",0
"GLOBAL",1950-01-01,"SPH",197
"GLOBAL",1950-01-01,"SPJ",0
"GLOBAL",1950-01-01,"SPK",0
"GLOBAL",1950-01-01,"SPL",0
"GLOBAL",1950-01-01,"SPO",313.9
"GLOBAL",1950-01-01,"SPR",46500
"GLOBAL",1950-01-01,"SPS",0
"GLOBAL",1950-01-01,"SPT",4750
"GLOBAL",1950-01-01,"SPU",0
"GLOBAL",1950-01-01,"SPW",9136
"GLOBAL",1950-01-01,"SPY",0
"GLOBAL",1950-01-01,"SPZ",0
"GLOBAL",1950-01-01,"SQA",100
"GLOBAL",1950-01-01,"SQC",12000
"GLOBAL",1950-01-01,"SQI",2600
"GLOBAL",1950-01-01,"SQJ",428700
"GLOBAL",1950-01-01,"SQM",0
"GLOBAL",1950-01-01,"SQO",2720
"GLOBAL",1950-01-01,"SQP",0
"GLOBAL",1950-01-01,"SQR",0
"GLOBAL",1950-01-01,"SQU",48371
"GLOBAL",1950-01-01,"SRA",104
"GLOBAL",1950-01-01,"SRG",1600
"GLOBAL",1950-01-01,"SRX",13047
"GLOBAL",1950-01-01,"SSA",150
"GLOBAL",1950-01-01,"SSB",0
"GLOBAL",1950-01-01,"SSH",0
"GLOBAL",1950-01-01,"SSL",0
"GLOBAL",1950-01-01,"SSM",2871
"GLOBAL",1950-01-01,"SSO",0
"GLOBAL",1950-01-01,"SSP",0
"GLOBAL",1950-01-01,"SST",0
"GLOBAL",1950-01-01,"SSX",0
"GLOBAL",1950-01-01,"STB",3507
"GLOBAL",1950-01-01,"STC",19
"GLOBAL",1950-01-01,"STF",4000
"GLOBAL",1950-01-01,"STG",3622
"GLOBAL",1950-01-01,"STL",0
"GLOBAL",1950-01-01,"STO",36200
"GLOBAL",1950-01-01,"STS",50
"GLOBAL",1950-01-01,"STT",0
"GLOBAL",1950-01-01,"STU",19164
"GLOBAL",1950-01-01,"STV",6300
"GLOBAL",1950-01-01,"STW",0
"GLOBAL",1950-01-01,"SUC",100
"GLOBAL",1950-01-01,"SUS",100
"GLOBAL",1950-01-01,"SVE",3100
"GLOBAL",1950-01-01,"SVF",0
"GLOBAL",1950-01-01,"SVX",0
"GLOBAL",1950-01-01,"SWA",0
"GLOBAL",1950-01-01,"SWB",218296
"GLOBAL",1950-01-01,"SWF",2951
"GLOBAL",1950-01-01,"SWG",6400
"GLOBAL",1950-01-01,"SWO",26819
"GLOBAL",1950-01-01,"SWR",72768
"GLOBAL",1950-01-01,"SWX",200
"GLOBAL",1950-01-01,"SXX",0
"GLOBAL",1950-01-01,"SYC",0
"GLOBAL",1950-01-01,"SYR",0
"GLOBAL",1950-01-01,"SYT",0
"GLOBAL",1950-01-01,"SYX",0
"GLOBAL",1950-01-01,"SZC",2500
"GLOBAL",1950-01-01,"TAI",0
"GLOBAL",1950-01-01,"TAK",5500
"GLOBAL",1950-01-01,"TAR",200
"GLOBAL",1950-01-01,"TAU",87
"GLOBAL",1950-01-01,"TBR",0
"GLOBAL",1950-01-01,"TCL",1000
"GLOBAL",1950-01-01,"TDQ",0
"GLOBAL",1950-01-01,"TEJ",68
"GLOBAL",1950-01-01,"TEU",0
"GLOBAL",1950-01-01,"TEZ",0
"GLOBAL",1950-01-01,"TGS",300
"GLOBAL",1950-01-01,"THA",100
"GLOBAL",1950-01-01,"THB",5400
"GLOBAL",1950-01-01,"THF",4600
"GLOBAL",1950-01-01,"THR",6
"GLOBAL",1950-01-01,"THS",0
"GLOBAL",1950-01-01,"TIG",0
"GLOBAL",1950-01-01,"TIL",1089
"GLOBAL",1950-01-01,"TIP",400
"GLOBAL",1950-01-01,"TIS",1400
"GLOBAL",1950-01-01,"TIX",0
"GLOBAL",1950-01-01,"TLM",7200
"GLOBAL",1950-01-01,"TLN",18000
"GLOBAL",1950-01-01,"TLP",24592
"GLOBAL",1950-01-01,"TLV",0
"GLOBAL",1950-01-01,"TOE",0
"GLOBAL",1950-01-01,"TOL",100
"GLOBAL",1950-01-01,"TOM",400
"GLOBAL",1950-01-01,"TOP",0
"GLOBAL",1950-01-01,"TOS",4000
"GLOBAL",1950-01-01,"TOX",3300
"GLOBAL",1950-01-01,"TOZ",0
"GLOBAL",1950-01-01,"TPA",0
"GLOBAL",1950-01-01,"TPG",0
"GLOBAL",1950-01-01,"TPS",0
"GLOBAL",1950-01-01,"TQB",0
"GLOBAL",1950-01-01,"TRA",0
"GLOBAL",1950-01-01,"TRE",14894
"GLOBAL",1950-01-01,"TRF",500
"GLOBAL",1950-01-01,"TRG",0
"GLOBAL",1950-01-01,"TRI",7
"GLOBAL",1950-01-01,"TRO",0
"GLOBAL",1950-01-01,"TRQ",0
"GLOBAL",1950-01-01,"TRR",1518
"GLOBAL",1950-01-01,"TRS",0
"GLOBAL",1950-01-01,"TRU",300
"GLOBAL",1950-01-01,"TRY",6800
"GLOBAL",1950-01-01,"TRZ",500
"GLOBAL",1950-01-01,"TSD",0
"GLOBAL",1950-01-01,"TSH",500
"GLOBAL",1950-01-01,"TSW",0
"GLOBAL",1950-01-01,"TTE",0
"GLOBAL",1950-01-01,"TTX",3
"GLOBAL",1950-01-01,"TUG",3
"GLOBAL",1950-01-01,"TUL",1573
"GLOBAL",1950-01-01,"TUR",7900
"GLOBAL",1950-01-01,"TUX",1501
"GLOBAL",1950-01-01,"TZY",0
"GLOBAL",1950-01-01,"UBA",0
"GLOBAL",1950-01-01,"UBP",0
"GLOBAL",1950-01-01,"UCA",0
"GLOBAL",1950-01-01,"UCH",1600
"GLOBAL",1950-01-01,"UDP",0
"GLOBAL",1950-01-01,"UDQ",0
"GLOBAL",1950-01-01,"UHB",0
"GLOBAL",1950-01-01,"UHL",0
"GLOBAL",1950-01-01,"ULM",0
"GLOBAL",1950-01-01,"ULO",0
"GLOBAL",1950-01-01,"ULT",0
"GLOBAL",1950-01-01,"UNC",5000
"GLOBAL",1950-01-01,"UPR",0
"GLOBAL",1950-01-01,"URC",6415
"GLOBAL",1950-01-01,"URM",0
"GLOBAL",1950-01-01,"USB",0
"GLOBAL",1950-01-01,"USK",12932
"GLOBAL",1950-01-01,"USY",0
"GLOBAL",1950-01-01,"UUC",0
"GLOBAL",1950-01-01,"VEP",0
"GLOBAL",1950-01-01,"VET",1100
"GLOBAL",1950-01-01,"VEV",0
"GLOBAL",1950-01-01,"VLO",0
"GLOBAL",1950-01-01,"VMA",30900
"GLOBAL",1950-01-01,"VRL",0
"GLOBAL",1950-01-01,"WAH",108
"GLOBAL",1950-01-01,"WAL",4030
"GLOBAL",1950-01-01,"WEG",0
"GLOBAL",1950-01-01,"WEW",1034
"GLOBAL",1950-01-01,"WHA",1700
"GLOBAL",1950-01-01,"WHB",25900
"GLOBAL",1950-01-01,"WHE",2800
"GLOBAL",1950-01-01,"WHF",24601
"GLOBAL",1950-01-01,"WHG",73400
"GLOBAL",1950-01-01,"WHL",2441
"GLOBAL",1950-01-01,"WHM",0
"GLOBAL",1950-01-01,"WHS",1000
"GLOBAL",1950-01-01,"WHX",681
"GLOBAL",1950-01-01,"WIT",7989
"GLOBAL",1950-01-01,"WKS",500
"GLOBAL",1950-01-01,"WKX",8000
"GLOBAL",1950-01-01,"WOR",167
"GLOBAL",1950-01-01,"WRA",500
"GLOBAL",1950-01-01,"WRF",0
"GLOBAL",1950-01-01,"WRR",0
"GLOBAL",1950-01-01,"WST",20000
"GLOBAL",1950-01-01,"XYN",0
"GLOBAL",1950-01-01,"YEL",10938
"GLOBAL",1950-01-01,"YFL",6500
"GLOBAL",1950-01-01,"YFM",0
"GLOBAL",1950-01-01,"YFT",119852
"GLOBAL",1950-01-01,"YFU",0
"GLOBAL",1950-01-01,"YGC",1200
"GLOBAL",1950-01-01,"YLA",0
"GLOBAL",1950-01-01,"YLL",0
"GLOBAL",1950-01-01,"YNR",213
"GLOBAL",1950-01-01,"YPS",100
"GLOBAL",1950-01-01,"YRS",0
"GLOBAL",1950-01-01,"YTC",1701
"GLOBAL",1950-01-01,"YTL",0
"GLOBAL",1950-01-01,"YUU",0
"GLOBAL",1950-01-01,"ZCP",0
"GLOBAL",1950-01-01,"ZNE",0
"GLOBAL",1950-01-01,"ZYP",100
"GLOBAL",1951-01-01,"ABG",4000
"GLOBAL",1951-01-01,"ABK",0
"GLOBAL",1951-01-01,"ABP",200
"GLOBAL",1951-01-01,"ABS",57249
"GLOBAL",1951-01-01,"ABX",15150
"GLOBAL",1951-01-01,"AES",0
"GLOBAL",1951-01-01,"AFT",0
"GLOBAL",1951-01-01,"AKS",56100
"GLOBAL",1951-01-01,"ALB",80112
"GLOBAL",1951-01-01,"ALC",0
"GLOBAL",1951-01-01,"ALE",38671
"GLOBAL",1951-01-01,"ALF",0
"GLOBAL",1951-01-01,"ALH",0
"GLOBAL",1951-01-01,"ALJ",0
"GLOBAL",1951-01-01,"ALK",214500
"GLOBAL",1951-01-01,"ALL",0
"GLOBAL",1951-01-01,"ALR",0
"GLOBAL",1951-01-01,"ALV",0
"GLOBAL",1951-01-01,"ALX",0
"GLOBAL",1951-01-01,"AMB",0
"GLOBAL",1951-01-01,"AMX",53973
"GLOBAL",1951-01-01,"ANA",8300
"GLOBAL",1951-01-01,"ANC",0
"GLOBAL",1951-01-01,"ANE",204100
"GLOBAL",1951-01-01,"ANF",0
"GLOBAL",1951-01-01,"ANG",80
"GLOBAL",1951-01-01,"ANI",0
"GLOBAL",1951-01-01,"ANN",0
"GLOBAL",1951-01-01,"ANT",0
"GLOBAL",1951-01-01,"ANX",32000
"GLOBAL",1951-01-01,"AOM",0
"GLOBAL",1951-01-01,"APH",0
"GLOBAL",1951-01-01,"APL",58760
"GLOBAL",1951-01-01,"APS",11048
"GLOBAL",1951-01-01,"AQZ",0
"GLOBAL",1951-01-01,"ARA",0
"GLOBAL",1951-01-01,"ARF",200
"GLOBAL",1951-01-01,"ARG",0
"GLOBAL",1951-01-01,"ARI",0
"GLOBAL",1951-01-01,"ARK",1000
"GLOBAL",1951-01-01,"ARQ",0
"GLOBAL",1951-01-01,"ARS",100
"GLOBAL",1951-01-01,"ARV",0
"GLOBAL",1951-01-01,"ASA",2400
"GLOBAL",1951-01-01,"ASD",0
"GLOBAL",1951-01-01,"ASH",600
"GLOBAL",1951-01-01,"ASK",0
"GLOBAL",1951-01-01,"ASN",200
"GLOBAL",1951-01-01,"ASP",58100
"GLOBAL",1951-01-01,"ASU",0
"GLOBAL",1951-01-01,"ATK",150100
"GLOBAL",1951-01-01,"ATX",0
"GLOBAL",1951-01-01,"AVR",0
"GLOBAL",1951-01-01,"AYS",484
"GLOBAL",1951-01-01,"AYW",73
"GLOBAL",1951-01-01,"BAH",10500
"GLOBAL",1951-01-01,"BAJ",4500
"GLOBAL",1951-01-01,"BAL",0
"GLOBAL",1951-01-01,"BAP",1400
"GLOBAL",1951-01-01,"BAR",4256
"GLOBAL",1951-01-01,"BAU",0
"GLOBAL",1951-01-01,"BAX",300
"GLOBAL",1951-01-01,"BBF",0
"GLOBAL",1951-01-01,"BBM",0
"GLOBAL",1951-01-01,"BCL",2000
"GLOBAL",1951-01-01,"BCW",0
"GLOBAL",1951-01-01,"BDM",1101
"GLOBAL",1951-01-01,"BEH",0
"GLOBAL",1951-01-01,"BEL",96
"GLOBAL",1951-01-01,"BEN",0
"GLOBAL",1951-01-01,"BEP",55552
"GLOBAL",1951-01-01,"BET",11698
"GLOBAL",1951-01-01,"BFS",4700
"GLOBAL",1951-01-01,"BFT",29224
"GLOBAL",1951-01-01,"BFU",0
"GLOBAL",1951-01-01,"BIB",2800
"GLOBAL",1951-01-01,"BIC",20
"GLOBAL",1951-01-01,"BIG",600
"GLOBAL",1951-01-01,"BIL",0
"GLOBAL",1951-01-01,"BIP",90
"GLOBAL",1951-01-01,"BIS",3000
"GLOBAL",1951-01-01,"BKJ",0
"GLOBAL",1951-01-01,"BLC",2700
"GLOBAL",1951-01-01,"BLE",0
"GLOBAL",1951-01-01,"BLF",900
"GLOBAL",1951-01-01,"BLI",2600
"GLOBAL",1951-01-01,"BLL",1100
"GLOBAL",1951-01-01,"BLM",5082
"GLOBAL",1951-01-01,"BLP",1900
"GLOBAL",1951-01-01,"BLU",6118
"GLOBAL",1951-01-01,"BLW",7048
"GLOBAL",1951-01-01,"BOA",16300
"GLOBAL",1951-01-01,"BOC",0
"GLOBAL",1951-01-01,"BOE",0
"GLOBAL",1951-01-01,"BOF",0
"GLOBAL",1951-01-01,"BOG",11000
"GLOBAL",1951-01-01,"BON",15239
"GLOBAL",1951-01-01,"BOP",100
"GLOBAL",1951-01-01,"BOR",0
"GLOBAL",1951-01-01,"BOS",300
"GLOBAL",1951-01-01,"BOW",0
"GLOBAL",1951-01-01,"BRB",1500
"GLOBAL",1951-01-01,"BRD",0
"GLOBAL",1951-01-01,"BRF",300
"GLOBAL",1951-01-01,"BRG",500
"GLOBAL",1951-01-01,"BRO",0
